DUID,DATE,SCADAVALUE_sum,Participant,Station Name,Region,Dispatch Type,Category,Classification,Fuel Source - Primary,Fuel Source - Descriptor,Technology Type - Primary,Technology Type - Descriptor,Units,Aggregation,Reg Cap generation (MW),Max Cap generation (MW),Max ROC/Min generation,Reg Cap consumption (MW),Max Cap consumption (MW),Max ROC/Min consumption,Comments
LRSF1,2025-01-02,1897.0,Diamond Energy Pty Ltd,Longreach Solar Farm,QLD1,Generating Unit,Market,Non-Scheduled,Solar,Solar,Renewable,Photovoltaic Tracking Flat panel,1-7,Y,17,15,1000,,,,
LRSF1,2025-01-03,1610.7,Diamond Energy Pty Ltd,Longreach Solar Farm,QLD1,Generating Unit,Market,Non-Scheduled,Solar,Solar,Renewable,Photovoltaic Tracking Flat panel,1-7,Y,17,15,1000,,,,
LRSF1,2025-01-04,1174.9,Diamond Energy Pty Ltd,Longreach Solar Farm,QLD1,Generating Unit,Market,Non-Scheduled,Solar,Solar,Renewable,Photovoltaic Tracking Flat panel,1-7,Y,17,15,1000,,,,
LRSF1,2025-01-05,395.0,Diamond Energy Pty Ltd,Longreach Solar Farm,QLD1,Generating Unit,Market,Non-Scheduled,Solar,Solar,Renewable,Photovoltaic Tracking Flat panel,1-7,Y,17,15,1000,,,,
LRSF1,2025-01-06,850.0,Diamond Energy Pty Ltd,Longreach Solar Farm,QLD1,Generating Unit,Market,Non-Scheduled,Solar,Solar,Renewable,Photovoltaic Tracking Flat panel,1-7,Y,17,15,1000,,,,
LRSF1,2025-01-07,612.1,Diamond Energy Pty Ltd,Longreach Solar Farm,QLD1,Generating Unit,Market,Non-Scheduled,Solar,Solar,Renewable,Photovoltaic Tracking Flat panel,1-7,Y,17,15,1000,,,,
LRSF1,2025-01-08,1206.2,Diamond Energy Pty Ltd,Longreach Solar Farm,QLD1,Generating Unit,Market,Non-Scheduled,Solar,Solar,Renewable,Photovoltaic Tracking Flat panel,1-7,Y,17,15,1000,,,,
LRSF1,2025-01-09,1418.5,Diamond Energy Pty Ltd,Longreach Solar Farm,QLD1,Generating Unit,Market,Non-Scheduled,Solar,Solar,Renewable,Photovoltaic Tracking Flat panel,1-7,Y,17,15,1000,,,,
LRSF1,2025-01-10,1688.6,Diamond Energy Pty Ltd,Longreach Solar Farm,QLD1,Generating Unit,Market,Non-Scheduled,Solar,Solar,Renewable,Photovoltaic Tracking Flat panel,1-7,Y,17,15,1000,,,,
LRSF1,2025-01-11,1723.9,Diamond Energy Pty Ltd,Longreach Solar Farm,QLD1,Generating Unit,Market,Non-Scheduled,Solar,Solar,Renewable,Photovoltaic Tracking Flat panel,1-7,Y,17,15,1000,,,,
LRSF1,2025-01-12,684.3,Diamond Energy Pty Ltd,Longreach Solar Farm,QLD1,Generating Unit,Market,Non-Scheduled,Solar,Solar,Renewable,Photovoltaic Tracking Flat panel,1-7,Y,17,15,1000,,,,
LRSF1,2025-01-13,1431.6,Diamond Energy Pty Ltd,Longreach Solar Farm,QLD1,Generating Unit,Market,Non-Scheduled,Solar,Solar,Renewable,Photovoltaic Tracking Flat panel,1-7,Y,17,15,1000,,,,
LRSF1,2025-01-14,1663.8,Diamond Energy Pty Ltd,Longreach Solar Farm,QLD1,Generating Unit,Market,Non-Scheduled,Solar,Solar,Renewable,Photovoltaic Tracking Flat panel,1-7,Y,17,15,1000,,,,
LRSF1,2025-01-15,1353.9,Diamond Energy Pty Ltd,Longreach Solar Farm,QLD1,Generating Unit,Market,Non-Scheduled,Solar,Solar,Renewable,Photovoltaic Tracking Flat panel,1-7,Y,17,15,1000,,,,
LRSF1,2025-01-16,1670.5,Diamond Energy Pty Ltd,Longreach Solar Farm,QLD1,Generating Unit,Market,Non-Scheduled,Solar,Solar,Renewable,Photovoltaic Tracking Flat panel,1-7,Y,17,15,1000,,,,
LRSF1,2025-01-17,1197.1,Diamond Energy Pty Ltd,Longreach Solar Farm,QLD1,Generating Unit,Market,Non-Scheduled,Solar,Solar,Renewable,Photovoltaic Tracking Flat panel,1-7,Y,17,15,1000,,,,
LRSF1,2025-01-18,549.6,Diamond Energy Pty Ltd,Longreach Solar Farm,QLD1,Generating Unit,Market,Non-Scheduled,Solar,Solar,Renewable,Photovoltaic Tracking Flat panel,1-7,Y,17,15,1000,,,,
LRSF1,2025-01-19,219.0,Diamond Energy Pty Ltd,Longreach Solar Farm,QLD1,Generating Unit,Market,Non-Scheduled,Solar,Solar,Renewable,Photovoltaic Tracking Flat panel,1-7,Y,17,15,1000,,,,
LRSF1,2025-01-20,654.7,Diamond Energy Pty Ltd,Longreach Solar Farm,QLD1,Generating Unit,Market,Non-Scheduled,Solar,Solar,Renewable,Photovoltaic Tracking Flat panel,1-7,Y,17,15,1000,,,,
LRSF1,2025-01-21,1702.1,Diamond Energy Pty Ltd,Longreach Solar Farm,QLD1,Generating Unit,Market,Non-Scheduled,Solar,Solar,Renewable,Photovoltaic Tracking Flat panel,1-7,Y,17,15,1000,,,,
LRSF1,2025-01-22,1417.6000000000001,Diamond Energy Pty Ltd,Longreach Solar Farm,QLD1,Generating Unit,Market,Non-Scheduled,Solar,Solar,Renewable,Photovoltaic Tracking Flat panel,1-7,Y,17,15,1000,,,,
LRSF1,2025-01-23,1213.1,Diamond Energy Pty Ltd,Longreach Solar Farm,QLD1,Generating Unit,Market,Non-Scheduled,Solar,Solar,Renewable,Photovoltaic Tracking Flat panel,1-7,Y,17,15,1000,,,,
LRSF1,2025-01-24,1355.9,Diamond Energy Pty Ltd,Longreach Solar Farm,QLD1,Generating Unit,Market,Non-Scheduled,Solar,Solar,Renewable,Photovoltaic Tracking Flat panel,1-7,Y,17,15,1000,,,,
LRSF1,2025-01-25,356.6,Diamond Energy Pty Ltd,Longreach Solar Farm,QLD1,Generating Unit,Market,Non-Scheduled,Solar,Solar,Renewable,Photovoltaic Tracking Flat panel,1-7,Y,17,15,1000,,,,
LRSF1,2025-01-26,1208.3,Diamond Energy Pty Ltd,Longreach Solar Farm,QLD1,Generating Unit,Market,Non-Scheduled,Solar,Solar,Renewable,Photovoltaic Tracking Flat panel,1-7,Y,17,15,1000,,,,
LRSF1,2025-01-27,1627.4,Diamond Energy Pty Ltd,Longreach Solar Farm,QLD1,Generating Unit,Market,Non-Scheduled,Solar,Solar,Renewable,Photovoltaic Tracking Flat panel,1-7,Y,17,15,1000,,,,
LRSF1,2025-01-28,1526.0,Diamond Energy Pty Ltd,Longreach Solar Farm,QLD1,Generating Unit,Market,Non-Scheduled,Solar,Solar,Renewable,Photovoltaic Tracking Flat panel,1-7,Y,17,15,1000,,,,
LRSF1,2025-01-29,1751.7,Diamond Energy Pty Ltd,Longreach Solar Farm,QLD1,Generating Unit,Market,Non-Scheduled,Solar,Solar,Renewable,Photovoltaic Tracking Flat panel,1-7,Y,17,15,1000,,,,
LRSF1,2025-01-30,1733.9,Diamond Energy Pty Ltd,Longreach Solar Farm,QLD1,Generating Unit,Market,Non-Scheduled,Solar,Solar,Renewable,Photovoltaic Tracking Flat panel,1-7,Y,17,15,1000,,,,
LRSF1,2025-01-31,1806.4,Diamond Energy Pty Ltd,Longreach Solar Farm,QLD1,Generating Unit,Market,Non-Scheduled,Solar,Solar,Renewable,Photovoltaic Tracking Flat panel,1-7,Y,17,15,1000,,,,
LYA1,2025-01-01,115452.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,1,Y,560,590,118,,,,
LYA1,2025-01-02,119278.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,1,Y,560,590,118,,,,
LYA1,2025-01-03,127388.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,1,Y,560,590,118,,,,
LYA1,2025-01-04,134859.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,1,Y,560,590,118,,,,
LYA1,2025-01-05,145148.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,1,Y,560,590,118,,,,
LYA1,2025-01-06,147858.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,1,Y,560,590,118,,,,
LYA1,2025-01-07,108958.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,1,Y,560,590,118,,,,
LYA1,2025-01-08,128044.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,1,Y,560,590,118,,,,
LYA1,2025-01-09,147656.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,1,Y,560,590,118,,,,
LYA1,2025-01-10,138741.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,1,Y,560,590,118,,,,
LYA1,2025-01-11,144009.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,1,Y,560,590,118,,,,
LYA1,2025-01-12,156028.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,1,Y,560,590,118,,,,
LYA1,2025-01-13,160653.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,1,Y,560,590,118,,,,
LYA1,2025-01-14,155456.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,1,Y,560,590,118,,,,
LYA1,2025-01-15,144842.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,1,Y,560,590,118,,,,
LYA1,2025-01-16,118993.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,1,Y,560,590,118,,,,
LYA1,2025-01-17,120876.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,1,Y,560,590,118,,,,
LYA1,2025-01-18,103466.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,1,Y,560,590,118,,,,
LYA1,2025-01-19,134984.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,1,Y,560,590,118,,,,
LYA1,2025-01-20,160625.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,1,Y,560,590,118,,,,
LYA1,2025-01-21,159965.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,1,Y,560,590,118,,,,
LYA1,2025-01-22,112054.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,1,Y,560,590,118,,,,
LYA1,2025-01-23,144627.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,1,Y,560,590,118,,,,
LYA1,2025-01-24,117671.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,1,Y,560,590,118,,,,
LYA1,2025-01-25,120393.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,1,Y,560,590,118,,,,
LYA1,2025-01-26,123458.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,1,Y,560,590,118,,,,
LYA1,2025-01-27,121429.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,1,Y,560,590,118,,,,
LYA1,2025-01-28,123122.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,1,Y,560,590,118,,,,
LYA1,2025-01-29,116498.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,1,Y,560,590,118,,,,
LYA1,2025-01-30,126097.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,1,Y,560,590,118,,,,
LYA1,2025-01-31,122958.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,1,Y,560,590,118,,,,
LYA1,2025-02-01,482.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,1,Y,560,590,118,,,,
LYA2,2025-01-01,118884.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,2,Y,530,535,108,,,,
LYA2,2025-01-02,120533.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,2,Y,530,535,108,,,,
LYA2,2025-01-03,126661.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,2,Y,530,535,108,,,,
LYA2,2025-01-04,132944.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,2,Y,530,535,108,,,,
LYA2,2025-01-05,143753.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,2,Y,530,535,108,,,,
LYA2,2025-01-06,143212.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,2,Y,530,535,108,,,,
LYA2,2025-01-07,114342.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,2,Y,530,535,108,,,,
LYA2,2025-01-08,127681.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,2,Y,530,535,108,,,,
LYA2,2025-01-09,2423.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,2,Y,530,535,108,,,,
LYA2,2025-01-14,315.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,2,Y,530,535,108,,,,
LYA2,2025-01-15,1483.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,2,Y,530,535,108,,,,
LYA2,2025-01-16,76282.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,2,Y,530,535,108,,,,
LYA2,2025-01-17,120469.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,2,Y,530,535,108,,,,
LYA2,2025-01-18,105746.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,2,Y,530,535,108,,,,
LYA2,2025-01-19,128711.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,2,Y,530,535,108,,,,
LYA2,2025-01-20,142586.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,2,Y,530,535,108,,,,
LYA2,2025-01-21,150931.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,2,Y,530,535,108,,,,
LYA2,2025-01-22,113532.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,2,Y,530,535,108,,,,
LYA2,2025-01-23,134741.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,2,Y,530,535,108,,,,
LYA2,2025-01-24,120572.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,2,Y,530,535,108,,,,
LYA2,2025-01-25,115632.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,2,Y,530,535,108,,,,
LYA2,2025-01-26,123264.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,2,Y,530,535,108,,,,
LYA2,2025-01-27,122256.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,2,Y,530,535,108,,,,
LYA2,2025-01-28,123698.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,2,Y,530,535,108,,,,
LYA2,2025-01-29,117920.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,2,Y,530,535,108,,,,
LYA2,2025-01-30,125198.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,2,Y,530,535,108,,,,
LYA2,2025-01-31,126292.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,2,Y,530,535,108,,,,
LYA2,2025-02-01,505.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,2,Y,530,535,108,,,,
LYA3,2025-01-01,116218.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,3,Y,560,590,118,,,,
LYA3,2025-01-02,120762.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,3,Y,560,590,118,,,,
LYA3,2025-01-03,128308.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,3,Y,560,590,118,,,,
LYA3,2025-01-04,134859.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,3,Y,560,590,118,,,,
LYA3,2025-01-05,153031.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,3,Y,560,590,118,,,,
LYA3,2025-01-06,148189.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,3,Y,560,590,118,,,,
LYA3,2025-01-07,113470.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,3,Y,560,590,118,,,,
LYA3,2025-01-08,130431.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,3,Y,560,590,118,,,,
LYA3,2025-01-09,159967.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,3,Y,560,590,118,,,,
LYA3,2025-01-10,158585.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,3,Y,560,590,118,,,,
LYA3,2025-01-11,153379.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,3,Y,560,590,118,,,,
LYA3,2025-01-12,159531.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,3,Y,560,590,118,,,,
LYA3,2025-01-13,159698.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,3,Y,560,590,118,,,,
LYA3,2025-01-14,155064.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,3,Y,560,590,118,,,,
LYA3,2025-01-15,144744.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,3,Y,560,590,118,,,,
LYA3,2025-01-16,122469.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,3,Y,560,590,118,,,,
LYA3,2025-01-17,117960.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,3,Y,560,590,118,,,,
LYA3,2025-01-18,105010.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,3,Y,560,590,118,,,,
LYA3,2025-01-19,136051.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,3,Y,560,590,118,,,,
LYA3,2025-01-20,160504.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,3,Y,560,590,118,,,,
LYA3,2025-01-21,159900.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,3,Y,560,590,118,,,,
LYA3,2025-01-22,114814.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,3,Y,560,590,118,,,,
LYA3,2025-01-23,140976.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,3,Y,560,590,118,,,,
LYA3,2025-01-24,123234.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,3,Y,560,590,118,,,,
LYA3,2025-01-25,120668.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,3,Y,560,590,118,,,,
LYA3,2025-01-26,123570.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,3,Y,560,590,118,,,,
LYA3,2025-01-27,122250.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,3,Y,560,590,118,,,,
LYA3,2025-01-28,126018.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,3,Y,560,590,118,,,,
LYA3,2025-01-29,121515.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,3,Y,560,590,118,,,,
LYA3,2025-01-30,127177.0,AGL Loy Yang Marketing Pty Ltd,Loy Yang A Power Station,VIC1,Generating Unit,Market,Scheduled,Fossil,Brown Coal,Combustion,Steam Sub-Critical,3,Y,560,590,118,,,,
